steam_id,comp_main,comp_plus,comp_100
218700,12486,14667,15474
109700,252000
316030,24943,0,36833
3300800,5640,0,5850
4302270,0,0,3460
2652600,7200
3907210,7200
4006400,11760
2663150,13204,0,33780
3048840,0,25200,34200
1245220,7200
3916300,2993
4160020,2400,3000,4466
3868310,20814,26100,76900
3772240,0,0,10800
1989720,24000,29940,34200
4094990,6900
3715020,2190,0,2730
2158550,9023,20700,0
4059360,3240,3492,0
3077570,4750,5820,6000
3575730,0,14828,36000
3953280,2320,2400,3000
2189310,17520,24600,0
2830480,108000,126000,144000
3150440,15420
3830210,0,0,4800
2238470,0,159960,244200
3637730,5714,0,7020
1750470,2820
3280010,5806,0,8150
2841770,21600,0,64800
2457890,5138,18060,33120
3279930,27141,28644,0
3167260,0,15480,0
2482190,10020
2379230,4553
2951880,8738,12268,12304
3596190,4388,8347,11410
3051490,29492
3580160,12600,21600,27863
3113030,2100
3527610,0,0,2700
3533100,0,0,39600
1480990,0,0,8100
3068670,0,83700,0
2523310,0,0,137145
3320800,0,0,32400
2932550,1130
2438990,5160,61795,0
2827560,519,578,643
2824580,15300,56880,0
3041770,14520,0,17400
3342650,2700,3000,3540
2997260,0,10500,16200
1521160,1806
3167180,16391,0,36002
3500800,19951
340020,0,0,13320
2460070,43200
3035990,38700,0,45917
2707110,12600,18431,20550
2187730,0,0,14880
2963550,12820,0,32455
2277090,10260,0,20778
2304240,7200
3344160,0,0,1095
2152740,10920,12570,13620
2983600,735,1024,1372
2670280,900
3229100,21699,0,25673
3204020,107316,0,127773
3215170,3306,3780,4345
2708280,0,0,10800
3177970,0,0,62640
2215490,811,1328,2002
2867570,0,0,79740
3027260,0,0,65160
2593930,7851,7378,8135
2707900,29400,40620,0
3037060,324,488,597
2545740,0,69360,84360
3036080,26400,28590,43605
2704190,2652,3742,3857
2384075,10748,25102,41826
2053910,0,16798,26100
3187880,2400
3092530,18000
2475300,24878,36900,0
1811340,29174,42532,44866
3044030,3560,7548,16096
2769080,22585,24497,24688
3104540,2910
3088250,10650,16987,19800
2066520,56220,107640,166145
1566450,6750
2789420,12900
2369520,0,17100,0
1598580,7500,14580,24240
2823080,0,0,108000
1283700,68400
1564540,25500,32687,0
2736840,0,9362,10350
2376580,122220,143250,190394
1935330,10340,12634,14191
2488590,37800,55800,86400
1928540,0,71460,0
2951690,7268,22800,106560
622630,3018,3660,4500
1783680,25260,26919,28420
2118810,54000,145800,0
2384730,21925,32400,41730
1807090,108000,180000,288000
2346410,18000,27300,0
1781890,0,30572,57600
1812860,31800,32400,0
2233750,0,0,661860
1991980,10632,0,12210
2350280,75943,84420,117180
2803010,200,326,325
2591070,109200,117000,131005
883230,0,43788,66900
1707900,20426,22919,31252
2593920,7480,7789,7810
2440380,23922,89610,162000
1295220,6720,0,10980
2577860,2960,3301,4163
1953230,9060,12900,0
2680330,0,61110,0
2193490,5132,10800,0
2211390,72000,90000,94800
2273420,0,18810,22019
2206340,20400,20418,22425
1525050,0,0,9540
1034590,22860
1778840,46050,93954,152468
2348400,18923,21600,23580
1845670,41880,42740,0
1562910,0,0,20160
1717090,0,54000,0
1832950,34922,117504,382178
2391870,6000,11880,0
1872110,8850
1793260,28800,55080,0
2543180,44028,46500,69120
2290790,10941,16565,25080
1540350,31545,40688,54000
2492390,129720,156105,252872
2180000,19800,106980,142200
2515240,3054,3492,3567
2537920,16740,17624,26431
1893810,34023
2169950,9802,39600,52750
1830970,20124,0,108000
1529220,0,0,7200
2384720,25200,0,29520
1759870,22950
1646120,0,144754,0
1450250,27421,35100,40530
1991980,10797,0,14400
2251400,12930,25594,38370
2088770,0,45960,0
1864950,57930,223280,0
1903910,28266,29716,0
2281820,18000
1885930,0,81518,102436
1813430,1094,4094,7440
1611960,0,14820,0
252190,0,72000,0
2343240,3620,3926,0
2119740,5379,5710,5745
2158650,3923,7140,7280
2313550,15545,19797,24821
1819222,8768,10476,10606
2178330,19800,0,47055
1907440,22880,23280,90000
2257460,4598,0,4910
1761600,30600,52200,58260
1141650,5400,6000,7560
2116260,0,0,30510
2088510,15896,15499,16415
1449920,10500,15000,0
760640,99000
1291790,75600,0,144000
2160360,7200
1708320,10800,22680,0
1521810,6047,8899,16056
1492320,2065,5100,6780
2025650,12780,0,14236
1872040,13903
2437040,21600,21873,0
1498140,43200,69736,0
1507120,21161,28230,33968
1757490,4532,9627,13230
2230760,24787,24819,25380
2190590,14903,16703,23400
2012100,8969,10236,11459
1066180,0,20580,0
2075420,3042,3741,5340
2072660,14020
1158290,14970,39000,42720
1828690,6710,8101,8565
1998530,3530,0,45000
1573630,7186,0,50160
1268140,18000,45960,0
1724050,20360,28800,42578
1960800,124650,131040,189000
787510,96798,122948,142172
1613280,27343,37387,47815
1874200,1140,0,1160
2010450,0,0,6840
1305820,8576,10980,12327
1304400,26490,43560,0
1926680,0,0,9486
1899810,29220,31080,33024
1869980,16860,0,39120
1781010,8250,14228,14620
1517530,9300
1412850,18355,51931,0
1309000,20160,22320,48240
378642,1290,1725,1800
1373950,63840,78934,94027
1484620,35880,37440,55875
1779460,4009,4711,4040
1856910,5811,6685,14920
1610500,31445
1843090,6989,9064,9591
1986840,20610,28600,65340
1805930,1711,1775,1838
1665260,24300,27000,31500
1033080,6753,12938,13422
1351210,65813,84300,84528
1724190,0,0,57351
1665210,10680,0,20880
1591520,0,0,22680
1820740,1424,1942,1985
1841390,301,550,568
1786640,1500,2100,2358
1974050,17700,79836,360101
1163870,26100,26350,0
1619750,61460,73396,267026
1566050,4230
1477810,13140,26190,27555
1713610,6444,12618,15481
1442530,32400,38880,0
1542810,26820,40620,0
1783110,89550
603850,109475,141162,186557
980610,28800,378000,0
2948730,4890
1124090,10350,0,11442
1355650,26100,32940,0
1116480,16883,24519,30157
1379550,1824,2957,4090
2336880,36686,125630,314108
1132030,16200
389170,28405,36721,58363
1392170,813,1043,1272
1111620,1980,0,3030
1766750,38340,45060,108480
1046440,10800,16200,28800
1361010,0,163665,225027
1345370,2329,3053,3481
1587710,12902,17675,29576
1572040,3282,6622,13134
1412170,8785,9325,12240
1474200,0,17600,23933
1571220,6840,19560,76560
1122700,7288,7819,7985
738860,0,7740,11725
883880,10221,14075,19395
1495860,2588
1569550,21461,24420,25077
1307090,0,0,10098
1508460,3667,19592,48547
1027820,15684
1302800,0,0,8780
947470,0,0,43200
869690,5700,25200,45630
1448530,30000
1218920,4920,9899,35280
1215410,1500
897640,1464,3038,2080
1419730,4080,4560,5694
1503530,2135,4005,9265
1254620,54000
1103490,4260,0,18000
653060,30694,43530,0
1509080,73350,216000,338850
1093170,5430
955900,361200
1444650,40086,69840,72000
1171440,0,0,3870
1330460,14490,90000,0
1415070,11219,14511,15420
1089930,0,51588,0
918670,0,0,63326
749860,3600
958530,4800
1316760,9600,0,12900
1420740,793,2086,3685
843180,25200,27827,30600
1146970,37740,49770,68895
668320,7106,11661,20560
753440,4500,4740,0
1263370,4800,12090,14156
1348920,5835,6008,6805
504690,23070,34452,36113
1213740,47880,0,59400
1352930,39835,85273,88948
1385730,2490,6330,9639
1180520,120
1175840,19117,22072,28068
1047010,14890,20771,27952
1207400,1133
1173830,18000,36000,53095
1218890,2947,0,4446
1124830,4260
1072000,600
893840,1380
968970,199200,360000,577620
1253950,0,3120,41460
1011610,0,38700,73391
1252780,106200
1138650,4792,43200,0
960240,4800
950400,7018,0,16940
1119710,7284,11217,11569
931860,37316,41760,0
1218520,0,0,336
567240,9300,0,15360
780820,0,9450,21660
1190110,0,0,1680
1060210,35776,49557,54011
827610,15230,48000,0
1096720,4560,6570,12570
1146960,26873,35293,47813
1232180,153,605,1487
1040630,0,0,216000
1147960,1880,1905,2123
932330,240,0,9370
1094930,0,0,18189
1054690,35041
1105040,15563,15619,18490
952200,2551,3765,4770
1116230,7644,8513,9058
1147030,1285,1286,1497
1000080,5730,7200,43200
1191620,7373,7620,0
787850,96720,148200,0
887800,293370,0,715500
922710,11818,15849,20206
895492,10664,10912,11350
1478650,0,116100,0
314650,14400
1079210,8309,10035,65700
897730,20820,39600,51924
1028630,234000,0,318150
1114530,0,0,1500
1070330,1535,3666,5734
834800,19800,0,24750
1071510,3466,3470,4529
998930,1994,2125,2089
799640,30447,32586,40573
1064730,0,0,799
1342240,2358,10827,11580
1016760,56100,104676,108600
602700,43830
1037590,1800,0,20100
812810,1233,1542,2385
833360,84132
989690,27420,41400,0
1020340,7850,18000,0
1036580,21840,0,49860
852480,11358,16735,24514
1026820,37752,71941,414905
726840,44472,47950,237600
1075080,15339,24869,31388
886820,99394,162583,285027
753930,10385,11442,11200
962730,48122,889200,0
698590,10800,29430,45360
828550,0,0,1420
845270,12420,0,27360
1747690,7395,0,14009
740090,11397,13874,12626
747250,1940,2332,2724
794550,12600,79200,0
821950,17038,21431,30233
412480,7592,8820,10800
864100,6793,7287,7657
618750,10800,0,72720
946010,27023,144000,0
917240,6360
821940,19613,22530,26410
404960,8542,33810,0
841370,180663,411364,940042
426050,12728,13057,13395
984560,76313,109640,155751
830980,1854,1972,0
766680,43236,53296,59546
897330,160470,722144,1505347
841350,1560,3540,3690
714010,24660,94783,168027
670350,13483,16860,17894
504430,17280,18000,0
760320,1500
853140,21600
710610,10200,10300,11319
816490,9499,9660,11044
783770,69840
789950,43200,75600,0
705280,27799,34165,45300
761890,118800,134265,717120
603400,24630,26100,27015
742480,6810,16586,28932
505080,27150,0,39600
733740,11175,12950,15054
356450,3177,4104,4907
564160,22020
822760,72720,122960,132016
530060,3188,3689,5721
359340,0,0,32196
1031510,163671,205617,426493
570780,122657,202311,237600
787790,2029,5253,0
734920,4624,9802,21690
417410,24480,0,30960
630100,189150
584097,3914,4395,4444
603930,19800,34710,0
644200,13950,0,21600
355680,18379,18687,20179
805660,14616,17620,0
725780,12893,0,13291
556740,96179,150576,290796
415170,4153,4920,6600
716340,21807,23836,31932
752500,8948,12317,14204
484830,0,1260,0
612930,4763
489930,14085,17190,26978
575780,683,0,900
416830,11478,20953,36030
727290,54000,85110,108000
561600,36075,41700,75136
604140,4500,0,6720
573370,0,21600,29040
627910,4816,9339,21936
469720,86400
723090,25815,39174,70460
494170,8100,14237,22852
457590,563402
589690,11375,15127,16991
350110,44100
517330,82800,0,93600
445870,15660,20810,40500
254370,31720,52778,132690
611120,840
476360,7974,13500,60503
466240,13680,31500,186720
615780,13547,14100,29784
630030,0,0,50770
514460,54000
462250,5400
415590,21606,30600,360000
601010,0,1788,2000
578850,6360,29880,96000
497020,0,0,14640
576810,11880
639790,7254,9394,12064
569360,0,18000,0
467060,9960
474980,18000,0,20016
508260,0,0,18753
1118840,1531,3703,5961
518120,22080,0,54390
558790,8290,10460,13449
564150,15267,18000,41400
606520,9020,0,10988
598450,4140,8720,10800
520990,17280,17985,23040
581970,0,0,19800
460340,18300
567810,3412,0,14089
576980,11142,21588,26531
551730,62675,134363,285887
591560,2840,0,4204
556240,0,16560,18149
599460,48600,178920,285130
500272,4318,6470,7570
595440,0,0,4953
435970,2690,0,37800
596590,6420,0,7846
562520,4380,0,8270
541230,53215,63506,105407
382360,5400,12240,0
562410,7270,8305,14102
397150,13200
290000,10800,12960,0
537990,19972,36900,48600
509210,17100
563120,0,0,10440
506730,4920,5423,13320
462620,14828,17280,23136
556160,0,0,2862
500271,3188,6843,11540
508760,0,0,69780
504000,9815,11917,12155
544140,8160
545960,0,0,89276
424010,7800
510570,0,9000,0
314330,64800,74663,135900
518730,8636,9715,10842
727540,5640,9900,11520
434740,14967,18600,23115
426290,7200,21600,41100
457480,6950,0,9798
435880,7185,7200,9010
496680,0,0,32400
487330,1020,0,1574
460160,1824,2377,2798
487700,7555,11214,15804
496890,3795,5850,10385
496920,623,672,749
487590,6900
454160,17333,18000,21670
350280,21600,0,583110
301650,61057,91896,0
338400,18319,23778,38176
415740,11624,21401,0
451920,9030,12000,14155
434110,600
404200,34070,78450,194400
447880,0,0,6064
331970,27720,31604,0
355060,71169,118020,168392
414510,0,30000,0
284410,32400,39150,43768
438030,7200
401890,31141,50370,81473
434210,538,815,899
366510,29364,64800,0
417990,34380
405550,5970,0,8910
358610,960,0,1578
345700,1630,2050,2371
396800,25446,29902,36747
288650,0,5040,9000
424280,6415,8089,22183
407720,2952,0,59400
410120,22313,28800,0
417980,18345,36600,0
368590,8456,11907,19282
348240,1800,7200,0
353190,35007,42303,51336
370020,0,117000,0
404050,4230,7200,10800
423880,586,657,838
278510,1800,23160,0
284260,3410,7200,0
364930,23340,63648,92460
256390,61308,85109,113256
2729600,10800,0,20700
391580,1188,2363,6210
353330,8053,9247,11143
385980,4980
749840,15030,20324,28470
288260,27000
398960,31801,43582,51729
395980,3421,4115,5427
982510,0,0,366000
346810,8829,13920,56820
345440,28800
254300,5400000,7872000,25200000
368610,46376,70951,196128
361040,0,334650,342450
444200,4590000,7540288,12600000
375330,1860,0,2400
269690,0,46920,0
371300,14119,19265,27462
362410,18820,21731,23750
354650,2786,2958,3521
320760,17235,20122,22753
371100,50730,88200,103320
351730,0,0,7440
340340,2250,0,27410
361190,14300,18000,35085
3359910,2460,0,3165
2353730,2114,2458,3270
376780,2880,4020,9930
364470,17370,238012,2293402
388160,0,0,2580
468530,2546,2996,3034
342630,9952,12900,12767
1279420,2342,7380,30562
344790,9627,10269,10910
331760,8744,9468,9225
294060,10900,13228,14355
333970,47160,0,90000
289881,6509,7549,8287
1913680,3425,9620,13140
347590,33840,42000,87780
369890,26907,33217,36300
357600,21835,32460,36150
90200,0,334920,468000
346180,5912,8882,9138
320840,43200,0,84660
299640,7760,10320,11550
329930,9898,10863,11503
329920,11720,13833,13950
329910,9198,10870,11154
343270,1500,0,1530
313980,14535
2195790,14521,133200,0
312630,82800,0,93480
311680,5722,0,19249
288020,21990,25200,0
342360,2105,7324,12827
259410,9652,16344,17154
365020,2404,2662,4185
270010,3960,9090,0
420770,12809,28191,55568
324610,1932,3114,3815
260550,22496,0,25315
836870,5100,5472,8033
587180,13695,23925,0
307350,4799
241990,61920,78000,0
314360,10350,15075,18990
265790,6637,8388,22050
215080,36000,1295660,0
220760,9505,19757,24803
359220,56243,72720,108000
292200,8643,14700,23147
252570,9653,0,13260
301150,19920,68858,153870
283180,22896,24173,25686
264300,10478,16200,0
226320,88518,376906,1460138
237619,2867,11765,33702
99120,7331
438040,27360,0,2848500
349520,18215,32000,60000
224180,2249,3845,4545
279500,19215,31810,0
265870,21600,22032,23760
341470,11400,21600,147600
302170,11250,14460,17160
291640,7002,9090,11400
1800730,1435,2434,2849
1059880,21339,21078,23059
288120,93600,0,205200
378750,6284,29592,125161
277830,9656,11472,13784
278530,125472,148737,304920
212200,108000,23400000,0
9850,56340,58170,0
290970,41485,52538,53452
266250,2580,3600,0
248570,1920,122760,0
285270,640,885,1180
342490,9706,9750,11980
334850,37800
259640,10080,11880,0
814600,0,0,45126
298180,28873,29190,34050
832540,25638,27047,27729
65400,0,0,60060
267600,83700,0,100800
253130,13302
257770,0,54000,0
31860,18214,26460,57060
31880,17656,21600,23902
525450,17567,33921,51288
264220,10725,19495,32400
44600,73920,83940,0
239220,129460
207790,23070,0,25200
1842977,1813
265170,3600,18675,25200
349690,3122,4347,0
274880,19200,0,29700
251390,33202,63870,102840
307010,17461,17096,17159
228560,22349,27272,36926
343810,7927,16307,28944
465930,2777,5046,7314
34500,0,53100,0
243360,46811,50193,71204
311400,4500,4680,0
32660,14131,0,23250
1794880,10796,39601,133621
211209,24106,24244,27818
12720,15452,17064,23118
211208,5700,8659,16650
17080,0,0,266400
457580,669,0,758
102820,83872,125400,219600
560370,39433,45930,104034
10660,39600
207150,42840
99900,174420,418782,1631970
262900,0,28140,49878
96900,5260,0,45720
338800,147120
36630,18000
585240,24050,55920,57405
227800,44289,46800,0
300630,7200,28800,39600
33980,24840,0,28800
11260,100020
11250,51780
1741130,21600
281390,72000,86400,108000
207060,43200,171000,0
204960,5334
50147,21892,26890,29038
50145,18770,22048,30621
104000,21823,38325,93600
247310,14400,19800,0
11230,27000
3843530,25896,29194,33331
331450,10755,11064,13808
582260,10600,10800,13920
37260,19945,22026,22277
273570,48389,72563,105043
34275,7614,10947,0
270170,3590,4279,5366
32680,23281,0,50800
108700,19530,31602,53947
37708,23455,26213,30000
1600,93180
211800,14243,27720,70060
34273,2911,6120,6584
781230,1846,3413,4455
2000760,49880,108675,203970
204840,10582,18566,28128
6090,21307,27543,35225
353980,21657,28288,30342
91810,25620,32518,33360
2934190,7063,8202,15784
201490,0,90000,0
2785950,81748,208800,252000
12480,14400
4302170,0,0,2940
4183380,0,0,1680
808610,11773,0,18000
3470560,6480,20400,0
3081690,0,0,5400
3749790,7380
4005090,0,52200,0
3807550,2880,4020,0
3151270,15323,0,28800
2524930,9420
4232360,4170,0,8640
1969170,0,61200,0
3619040,0,33120,35743
4096800,6630,6900,8033
4184320,12683,20280,21570
3389720,6300
3771390,0,0,11520
2736340,0,0,41400
3110450,13410,0,18180
3625210,0,0,572700
3795850,0,5220,0
3597020,22080
3721890,0,44376,0
3015510,100800,0,122400
3697340,8700
3720590,126000,0,216000
3269180,16700,17970,19224
2347290,0,0,5040
3218680,0,0,15720
3202950,36000,0,120270
3155570,2400,4500,7200
3620120,2640,0,3600
1930230,2601
2934890,2460
1267940,0,0,113700
4046570,13950,28800,36000
3777270,8880,9920,23576
3282390,19200,33600,36000
3813350,0,0,133920
3335340,10616,13010,13993
3575980,232380,331320,432000
1609010,5400,7200,8614
3337140,35400,136800,144000
2989270,0,19080,25680
3047370,24830,69690,210000
2963540,96180,0,348728
2843190,16200,0,23190
2874130,5510,28800,129600
3032830,10800,79200,162000
3047140,0,0,23700
3569430,10073,15796,16500
3036010,97740,0,170640
2452820,0,0,156600
2536180,11603,17829,0
3218710,7129,14400,25200
3288270,0,54240,133320
2078230,79200,155520,0
2447980,44205,48750,0
3507100,493,1452,1938
1839810,24080,29288,0
2351330,3596,3998,5370
3451100,7200,14400,16200
2964540,0,45540,66600
2785280,11282,0,18000
3042190,126000,216405,511333
1082190,28404,31740,35263
3207280,0,3600,0
2857120,54567,75137,137790
3213430,0,0,8570
3094040,28800,0,30315
3149370,3580,8342,14424
3333870,11812,12098,12401
3179810,9100,10440,24300
2916770,0,57000,0
3300410,4848,5784,7830
3472010,0,0,600
3410310,3718
2303610,0,15540,0
3165830,0,0,27840
1345340,0,16200,0
1861500,0,0,49140
2351860,27300,66960,0
3001730,1920,0,2260
3334660,25370,0,28800
3044550,2580,0,4200
2339330,4500,21600,24600
3114410,3840
3211680,0,0,63000
3343590,2972,3770,3782
1822240,4127,4200,4719
2459190,0,4550,0
3326660,19601,29006,34067
3337210,17220,20920,22800
2992500,4616,22080,0
2463220,0,38385,42420
2322340,14640,19800,0
2263360,9725,15300,0
2928330,32400
2990640,22020,25800,27000
2925310,1410,0,1794
1583850,8269,14071,0
2717480,0,21600,0
2749770,24940
2715020,900,1800,2460
2795750,3095,3253,0
2610090,2894,3099,5538
3225570,0,3000,0
2704110,6629,17020,19510
1762930,10740,27000,36927
2888830,0,0,12120
2976400,2915,0,3155
3127000,28800
2307220,21600
3068580,6434,7320,8442
2981650,1598,2040,9232
3005000,15882,32809,77548
2202770,6173,18891,0
3242750,8460,13500,0
3034070,41760
2372580,0,0,8400
2090810,0,0,20258
2933290,1506,1808,2215
2637070,10721,0,42600
2924050,2700,0,4546
2592220,1800
1960900,17168,18433,24654
2195140,22057,0,64800
2751050,0,0,11580
1228360,14760,18876,0
2456120,0,16200,0
2608620,3823,0,4182
2951340,6918,7303,7909
2744260,1141
2877240,0,0,4920
2437660,10350,0,11100
1985740,0,30480,37260
2264340,5340,0,166200
2657850,6758,7301,10774
2835180,7200
1415570,4988,0,7410
2197680,0,0,78930
2904890,12452,0,17160
2524680,3750,5987,7013
2796180,2817,3300,0
1257280,25680,29763,31500
3028170,0,0,1100
2529170,0,0,55080
2485750,5292,5660,5948
2730350,20700,0,27233
2213500,5820
1951410,49261
2845260,247,273,273
2776810,376,523,547
1413250,1800
2286780,53376,73620,102810
2700780,2286,3095,5062
2448970,112080
2615670,0,44493,83310
2318230,3970,0,6120
2059210,0,66810,88530
2131010,52394,55684,122805
2475460,18360
2809120,412,1140,0
2632050,0,62619,0
2114300,37921,0,60300
2392160,9360,10080,0
2544720,0,0,39180
2695270,0,5760,12625
2212410,15420
1719660,4800,0,5420
2159960,21600,46800,80070
2584990,7200,0,913290
2693460,2730,0,2842
2428770,5741,18083,32279
2655840,3045,3600,7500
2147530,7200
2384073,15489,20742,27020
2174720,22736,25500,36720
2440200,10800,0,18900
3587140,17526
2172180,20954,31920,43586
2508870,3780
2529820,8081,16928,33731
1575980,44409,0,48600
1903670,8998,14400,0
2206140,34328,0,39000
2487350,2160,0,2284
2193090,0,5061,8100
2488510,0,0,38430
2373630,67920,96653,0
3303780,6122,9900,0
1947070,1860
1569970,4775,6080,9000
2082410,18654,90000,216000
2212790,0,0,58035
1964820,55980,89280,0
2453530,8100
1794030,8840,0,11400
1763030,32699,65370,136731
1479810,0,72900,0
2281650,36000,46800,0
2082350,36000
2555950,20460
2334780,1550,2790,4860
2494930,906,1573,1783
1848070,47089,68400,69453
1915510,7200
2448340,926,1008,1057
2230990,3840
2322900,15649,26265,0
1039280,2973,6794,0
1603420,43441
2016190,79200,0,80520
2278830,21600,0,24940
1638230,87863,112500,141660
1793250,24654,40196,82769
2472940,0,93600,0
2414630,13552,19595,28426
2306030,7869
1336980,109720,559800,0
2313020,0,35295,38700
2005983,10625,11368,11844
1443470,20220,29880,0
2191490,0,41400,136440
1419850,275820
2451320,25200,33510,58500
1781260,30375,40127,59452
1511040,22650,0,112200
2137760,133480,0,468360
2101130,9540,27600,31763
2360690,17820,0,22670
2056340,0,3600,4690
2002870,49897,55211,64278
2216360,0,3840,28860
2091370,1020,0,1932
1880330,16620,18080,19405
1068460,24900,30600,34425
1816950,16995,0,20352
2135960,3600
1973320,0,0,20760
628740,6764,7759,8832
1040430,1440
2109460,23310,33954,34912
1092530,5880,0,7665
1687960,16068,17129,17280
1797610,0,0,7440
1827450,0,18420,23100
1843500,750,0,7200
1398210,6140,10627,12297
1502660,4080
2126870,51868,94179,106743
2209680,3360,0,195840
1822530,840,2220,3090
1906590,6630,0,7200
1180790,1500,0,9540
1910300,6240,0,9980
1159090,0,152880,180000
1770500,4210,13500,0
1879720,15840
2093010,3960,4933,10260
1213220,0,46800,57600
1694510,52401
1808900,2609
1290880,18000,36000,79598
2072170,0,0,61200
1827740,0,0,129600
1769533,1352,3720,8257
2101190,25577,30998,35309
1769532,1202,3790,10552
1769530,1280,4188,11484
825570,2175,0,4811
2083160,4140,13600,90900
1682050,0,17760,0
1769531,1201,3980,11157
2286600,21600,40502,0
674210,10080
1966010,16200,0,19500
1983710,29265,112890,186022
1714920,11880,0,14150
1644320,169250,315215,635020
1101120,32400,65850,75716
1487270,38880,38956,69180
1166990,5400,12600,18300
2118500,1200,0,43200
1496260,0,0,26400
1765560,7830,11588,34020
1750200,36360,0,46080
1500820,0,131100,0
2087030,3322,7259,4335
1153210,20568,34680,0
1893620,40500
1996420,2653,3026,3292
1983020,2050,0,3720
2054740,0,0,62640
1433420,15093,0,19632
1336180,74330,93600,132434
1664430,10200,13260,15466
1330890,18216,26545,47602
975620,15300,18000,25200
1671740,16280,17550,18000
1961390,11685,0,17784
1833490,5528,6513,7710
1532510,1345,5295,7451
1569520,1200,0,10110
1371750,18000
1679700,14745,0,23435
865060,8250,12600,0
1975670,8745,11556,16784
1378890,0,0,63900
2008420,21600,0,21600
1637230,56015,91800,0
1533680,0,67860,0
1349040,4020,4800,6260
1740680,14811,15720,17772
1927140,8700,9551,11454
378645,1439,1675,1900
1783190,0,0,151200
1945760,4680,5047,8107
988930,2873,0,3000
730430,45000,73500,0
1599860,15217,20782,25913
1900280,4146,6750,6780
1795430,10020,12270,15532
1694960,2340,0,3270
1740890,7200,0,19620
1865780,65550,78440,193800
1202420,960
1051410,23280,27215,32250
1829980,67617,123473,167913
1871510,4003,4890,5400
1415140,480,0,3360
1449230,5956,13330,14400
1413370,56180
1860760,961,962,1248
1777750,0,54998,69300
2027360,0,26773,54000
1873860,3347,3312,3417
1076610,0,0,25800
1815340,2329,2373,2873
1271690,2280,0,6443
1630490,14168,0,16040
1463730,18000,27345,50400
1258710,300,0,900
1770830,9000
1733880,12227,19982,31939
1553000,45600,76700,0
2750080,124200,156042,0
1102930,43200,57600,72000
943810,14400,18000,44100
1190340,2400,4200,0
1580050,10619,0,10800
1523650,5160
377300,26304,36180,43200
1839590,2250,0,5940
1707650,36900,86400,115200
1933650,18360,20760,27584
1174640,24444,30484,43620
1126470,0,216000,0
1507720,0,62797,0
1036260,7200,7860,8100
1034150,0,0,99000
842180,36536,52200,57600
1288420,3621,4680,5490
1184820,7200,0,198000
1727650,2354
1175190,11505,20190,35905
1771070,2275,2536,2628
1528860,1800,1948,1980
1546500,0,24132,0
1358530,28800,40650,48525
1253860,5528,25170,46080
1444090,2400,0,2491
1472540,47640,62604,0
1247160,9673,0,16470
1452500,45683,74514,121541
1593950,4678,4681,4965
1662850,48797,71370,88399
1573300,0,0,14790
1606340,81660
1134710,210900
1269810,0,68400,0
1295260,0,37800,0
1567260,2099,0,11340
1211930,9919,16850,43200
1861230,0,0,107059
1515230,3540,0,7442
2751320,6202,8171,14400
1340640,10511,10515,10902
1418630,46800,0,123480
976900,17970,20140,93900
886730,0,32400,86652
1026100,0,0,6840
1585820,7843,20222,103343
1338020,4530,5505,0
1519710,13104,16710,20647
1880470,33295,41280,0
589940,14445,15780,0
1404530,9900
1596540,25060,26859,33420
1427860,0,182970,266700
1142810,5400
1277940,50978,70628,138718
1625450,19871,51950,187133
944250,16885,24347,35155
1071330,0,0,45990
1301210,73600,285189,234882
1108550,0,0,11280
1042980,0,0,9656
1108540,0,0,5340
1604640,6870,16060,17250
1455220,5320,0,9468
1003480,18570,0,20760
847680,11130,0,14472
1273690,10038,14400,0
977630,7001,7230,7553
2094910,0,24120,0
1515890,19380,41111,47340
1172520,0,0,7465
1222570,25385,33182,0
1256740,1800,0,25200
1196400,16500
1459010,42542,47995,54096
437070,1320
440980,1350,3000,0
1445440,96000,104327,149604
1363430,2220,2372,4328
1352020,5400,5990,8230
3025560,9208,12910,15345
1072640,33900,68400,0
1466680,9906,11835,13764
1451460,10440,18000,18000
1236430,21600,0,52350
1374990,10598,14124,14646
760410,9137,13709,15737
1238680,0,11936,48523
886070,0,36666,49777
1171310,14400,18000,21600
1086410,5760,11700,0
1378070,33690
1359900,5100,5400,0
420560,43938,64620,115200
1254120,684000,1080000,2252674
1428820,6600,13892,14040
667530,0,0,46440
2449160,16109,27690,48792
1336060,27240,32220,38558
1390740,3124,0,3180
1117670,20400
1309860,12957,14117,15420
1247190,13327,13557,13630
1368440,468,622,638
1315710,0,22200,25800
1222040,26835,41056,0
1249800,46241,67984,78221
1314460,1530,0,2465
809540,28350,34560,0
1417010,16141,22613,31680
1177640,10440,11406,0
1066430,14610,18000,44400
1149710,16590,30720,37508
654500,5291,27450,0
1361110,5310,0,5640
1283130,2264,3518,4200
1300430,1920,3943,4500
861270,0,0,31290
1239520,82512,168364,174360
1278090,0,20100,0
1037190,1800,2225,180000
1144970,33000,0,60120
1342740,10800
1212400,0,70848,100020
1275890,5453,21557,23400
1297390,14632,15847,22440
1289640,1370,0,2390
1258310,933,965,1091
1156590,0,0,82830
1241520,1710,1740,3600
1151120,10443,19800,20700
1267810,2616,3000,4740
1077520,7146,8836,9465
1300710,11538,37207,73109
1192610,1500,0,1685
1373750,3225,0,9385
1176020,5040,0,5760
324332,3360,0,3801
1456650,50626,79230,151251
985430,0,12024,20190
1094420,2141,3332,3588
1074170,4008,0,7230
1106080,15931,0,28656
1034750,10747,12409,17379
1183500,24397,46020,56771
